user,tweet,sentiment_label,sentiment_score,emotion_label,emotion_score
leticiadelima,@theecko13 wow your a great speller lol do you see the irony in this message???  let me know if you've caught on yet???,positive,0.9444026947021484,joy,0.9805728793144226
philbridler,@420thoughts Feel better ,positive,0.5501073598861694,joy,0.8674504160881042
distantdreamer,is getting ready to go to Spunky Town ,neutral,0.882593035697937,anticipation,0.7831283807754517
andypowe11,@margaperez sounds like a fun morning! ,positive,0.9824329614639282,joy,0.9904236197471619
_____Lucky_____,got to meet the boyfriend's g-parents tonight  went to dinner... turns out jessica is his g-ma's favorite name... figures &lt;3,positive,0.9654050469398499,joy,0.9926679730415344
LouMcQ,@TherealNihal i dont like it! shouldnt have touched the original epic.... ,negative,0.9466123580932617,anger,0.9672245383262634
MyInnerSexFiend,@Rina_spn I am here if you need me ,neutral,0.63351970911026,optimism,0.7038973569869995
WMBYS,@thelktoday Uh-huh. They. The 42 listeners. ,neutral,0.8021911382675171,joy,0.36145174503326416
TheArabObserver,@mudoveee I feel the same! It is a great day ! Good morning ,positive,0.9901027679443359,joy,0.9877707958221436
CourtneyOKeefe,one more hour before my dentist appointment  *happy thoughts*: Bud Light and steak...bud light and steak...bud light and steak...,positive,0.9362263679504395,joy,0.9859768152236938
GeeUrie,#musicmonday The Cab - Risky Business...I love The Cab...Not even my mum's crazy half-drunk ass-loud friends can't ruin them for me! ,positive,0.889056384563446,joy,0.9774155020713806
WoogieBoogie,At the dr trying to figure out why i can't hear  this better be temporary... Can't live without music...,negative,0.7514632940292358,sadness,0.8911385536193848
MissHKS,@Magpie_Guy Just foaming...what about dribbling? LOL!! ,neutral,0.4595288038253784,joy,0.9713889360427856
lifeisweirdnet,this should soo be an interesting tweet but its not ,negative,0.7563318610191345,sadness,0.6933884024620056
GunnerStahlDC,"#robotpickuplines  Hey, ill screw your bolts on real tight if you hold the nuts.  ",negative,0.622528076171875,anticipation,0.5551311373710632
RLFloyd,"@halfgoon Hmm. Just another reason to visit Ikea more often, then ",positive,0.7235198616981506,anticipation,0.7933503985404968
Lygris,"@WCFieldsisaDick LOL, i'm buzzed ",positive,0.959077000617981,joy,0.983292281627655
losangelesdaze,@RevancheGS maybe this is another excuse to go shopping! ,positive,0.6841787695884705,anticipation,0.6431108713150024
xtermin8r,"@saikano1 its 10:13pm here now, i think that means it will finish at 3am.....with work tomorrow...not going to happen  #asot400",negative,0.5214466452598572,disgust,0.6009924411773682
nHOxMApOtTer,I cant help buying some stuff for mah room !!!! It need to be redecorated . tOo mESsY !!!!! ,neutral,0.34714868664741516,sadness,0.9345239996910095
fatty_linda,Hates wearing glasses when it rains ,negative,0.879319965839386,anger,0.9466702342033386
dirkjohnson,"@Kameshvari I love bizarre dreams. Unfortunately, though, I don't care for sweet relish ",negative,0.44740989804267883,joy,0.9001898169517517
AsiaBrands,"@danielvnw is a Physician, Network Marketer (MLM) and Affiliate Marketer, Medical Translation, interested in Science, Medicine, Traveling ",neutral,0.7789443731307983,joy,0.7343935966491699
xX_JExxiFER_Xx,went to the pool today and i am BURNT!  ,negative,0.6663855314254761,disgust,0.903730571269989
PoynterJones,@autumnconfusion Awh no  I hope you're okayyy,neutral,0.48753613233566284,sadness,0.5821647047996521
sarabelle888,i wanna be at a new kids concert ,positive,0.5372862815856934,joy,0.9001790285110474
dannisunshine,had an amazing day with friends &amp; family...now going home to crash. ,positive,0.985758900642395,joy,0.9479824900627136
mariana_pereira,@isa_spn today was my 1rst day at new job and @tommcfly didn't care... he's a bad brother! I'll tell to mum @DebbieFletcher! ,negative,0.8818800449371338,anger,0.8556860685348511
indialauren,"last day of half termm  bought new blazer &amp; school shoes yesterday, blissful shoeshopping xx missing you all loads!!!",positive,0.9860411286354065,joy,0.9616081714630127
BritCarp,looking at places in LA &amp; road trip soon to come ,neutral,0.8675203919410706,joy,0.8663235306739807
meggismiles,You know. I think I kinda like poetry readings... ,positive,0.6446901559829712,joy,0.9851062297821045
blockorbleed,"@caguilar69 It's not you, it's me...I'm set in my ways...I just prefer white people on Friday.  ",negative,0.7511053085327148,anger,0.6042971611022949
sagittarius88,@1Omarion We cant wait either..this is def. a really good look for you!! ,positive,0.991712212562561,joy,0.9619061946868896
Bizarre57,@joannesmedley Whoo-hoo!  Happy Birthday Tristan.  ,positive,0.9888083338737488,joy,0.9873572587966919
jamieleesweeney,does anyone know how too work this  lol coz a dontt,neutral,0.5902429819107056,anticipation,0.49271413683891296
andrewpearce,@teganann Do you have the same issue? With the cursor all jacked up when typing? Went back to TweetDeck but REALLY loved Seesmic ,negative,0.4270462691783905,joy,0.987558901309967
askaaronlee,@jonathanniehaus LoL.. have you watch that talk show before? its from Singapore. I what it via youtube ,neutral,0.8369504809379578,joy,0.7660394310951233
dashdrum,@iTwon @JeffTheMidget And isn't that a great picture? ,positive,0.9756284952163696,joy,0.9321992993354797
BradBadGuyGee,gotta go work out but is getting lazy ,negative,0.5893309116363525,sadness,0.9490312933921814
mkenzzi,Route 666 episode.  This title always makes me laugh.  I grew up not too far from Highway 666.  Made me sad when they renamed it  ,negative,0.4665645658969879,sadness,0.9159182906150818
MyHopeSpace,rt @mccmarianne @rcy600 k you keep trying and we'll keep praying  Here as well!,positive,0.8652889728546143,optimism,0.9771046042442322
NettasNursery,So happy to be able to move this morning. This body feels a little old  but that's what being out of shape all about...,positive,0.871487021446228,joy,0.9914101958274841
geezly27,feels pity for two students molested by a their own teacher.   (annoyed)|| good evening guys.  http://plurk.com/p/n19b4,negative,0.9262315034866333,sadness,0.9355071187019348
WalkerUD97,@M_n_M_ Right on Matt! ,positive,0.873707115650177,joy,0.6526623368263245
flowery_air,@kermalou Ace of Cakes ,neutral,0.8592780828475952,joy,0.2737531065940857
tasjaa,My sweet-tooth is acting up! Sooooo hard to resist manis2!! ,negative,0.38531729578971863,disgust,0.7503756284713745
jimsando,Welcome back to the office after ten days in a command post - five projects and three months behind on the real work.  ,neutral,0.49103063344955444,anticipation,0.6587540507316589
LordBron,"@nwilker it was good, but not amazing. ",negative,0.7432987689971924,sadness,0.6260891556739807
SylFabulous,I miss chipotle ,neutral,0.41999736428260803,sadness,0.9706375598907471
mugluf,and @chazhamx darling i reli need to know if ur coming saturday..by the way there will lots of alchol der and people of our age ,positive,0.6123167276382446,joy,0.9376124739646912
mZkarmin,"can't wait till my vacation starts next week!!!  .. and uh yes, e-bo0gie yu have my attenton ..(^^,)",positive,0.9879865050315857,joy,0.9241341948509216
ellenisprincess,at work alone ,neutral,0.7890294194221497,sadness,0.8258739113807678
LN121208,got new strtchers ,neutral,0.8283103704452515,joy,0.8385034203529358
haleybragg,"@levicole Aw, this is really, really sad. I'm sorry. ",negative,0.8996540904045105,sadness,0.9748619198799133
paintpops,"@midohyo i didn't buy it - i bought your planner already, remember? ",neutral,0.7573930025100708,disgust,0.4677133858203888
thumbs88,@pocketnow now just sms since my q9h failed last night ,negative,0.8660419583320618,sadness,0.9137976169586182
yadadanika,"@hey_neyyy i'll come through next time i promise! but um, can we all kick it smoore? i didn't know you guys were so fun. ",positive,0.948790967464447,joy,0.991118848323822
steamonbeamon,I did it! Went to sleep before 12....unfortunately i gotta figure out how to go back since my sister woke me up ,negative,0.5136141180992126,sadness,0.9337867498397827
Kaitlinfromsks,@SKSStacie I wish you could come but (1) you're still in school and (2) you live far away ,negative,0.7314267158508301,sadness,0.7222393751144409
karlarocksss,"@nicheee then she shouldn't be playing. DUUHH, haha. ",negative,0.7097534537315369,joy,0.934722363948822
lmohashi,was wfh so missed liwa when she was in our office courtyard all afternoon yesterday.  she's still having trouble flying and getting lift.,negative,0.7286493182182312,sadness,0.9583263397216797
regesterchris,is sitting in the Uni Library and still procrastinating  ,neutral,0.5066860318183899,sadness,0.9277223348617554
scottearle,Totals look correct now! I am so relieved ,positive,0.9765675663948059,joy,0.9849623441696167
floydion,@yesmore thanks! @holeintheboat in da house !! ,positive,0.9507012963294983,joy,0.8802850842475891
Felitherandom,i've upload some pics at Twitpic! go check em out!  comment too eh? XD,positive,0.7970383167266846,joy,0.9545661211013794
MiszBeezy,@RayRay_Sodmg qood morninq ! Today's school ,positive,0.7815383076667786,sadness,0.5171694159507751
spcghst440,"@thebcast DVR'd last night, missed it, will watch today ",neutral,0.6187394261360168,sadness,0.43342581391334534
Mona26,@luv2shopinay oh yeah the previews looked awesome ,positive,0.9871907234191895,joy,0.9873746037483215
kotty_05,"Dammit, why did I have to look at my phone. Now I have to work tonight. ",negative,0.8958579897880554,disgust,0.9523680210113525
RowzRose,debating whether to call humane shelter on farmer down road..chained up pony no water no food and pony can't move ,negative,0.7655503153800964,sadness,0.9159606099128723
maxtweetson,aquis in downtown campbell  table outside,neutral,0.9399597644805908,anticipation,0.2197716385126114
MissNickiT,is making spaghetti and meatballs with cheese bread for dinner. Yum ,positive,0.884145975112915,joy,0.9903364181518555
SquishMitten,@ChrisandCal Thats soooo pretty. Mine havnt flowered for years ,positive,0.8504419326782227,joy,0.9914602041244507
RQOCJD,@xCraziiChiicax haha thanks  i still cant believe it though..lol...,positive,0.6844236254692078,joy,0.9850276708602905
farahato,"@sczepanski edited my rofile, thanks for the reminder ",positive,0.5542221069335938,joy,0.9315630793571472
kristine4teen,OUT! :-h ... Goodnight everyone. ,positive,0.8811498284339905,joy,0.877717912197113
brappe,"oh yeah. i saw some of the most beautiful moths last night. i saved some from the well water, but others weren't so fortunate ",positive,0.9709049463272095,joy,0.847546398639679
lost_dog,@Valkyrieslife I am lost. Please help me find a good home. ,negative,0.6805494427680969,sadness,0.8667691349983215
paul_clarke,"@Rchards thank you! I still have 24 mins of CR access and about 10 mins of C left, so will move on soon. no word from your peeps yet ",positive,0.7026833295822144,disgust,0.5867032408714294
skyerains,a shirt for 3 bucks.i love the clearance section. ,positive,0.9848255515098572,joy,0.9881239533424377
chocoholiclove,still not out! have to get back to reality  off to mugging!!! argh! i hate the realities of life,negative,0.9450375437736511,anger,0.9742279052734375
kevbow7,It was sunny when I entered the sub-basement.  Now it's raining.  ,neutral,0.5510973930358887,joy,0.5636944770812988
dafikdr,back home after work ,neutral,0.8384652137756348,anticipation,0.30420956015586853
maryannemax,is having stomachache.  http://plurk.com/p/ui7z8,negative,0.6097148656845093,sadness,0.7275890111923218
rooftopministry,"Perfection is not the absence of negative emotions, but the presence of mind to deal with them. ",neutral,0.5708505511283875,optimism,0.9783891439437866
AiryFairyCat,@mac1lovers Aww  Welll...?,neutral,0.6828523278236389,joy,0.937173068523407
m_martins,@arsc mega burguer was my lunch yesterday ,neutral,0.5037605166435242,joy,0.7208725810050964
kikimarie593,@JenJelly85 I'm having a horrible day.  You?,negative,0.9258238077163696,sadness,0.9475622773170471
Nuter,Last year this time I was waking up in florida  but this year i'm stuck in jersey                   ~N;-),neutral,0.6253725290298462,sadness,0.7469042539596558
klstorey,"@SmokeyBonesBar I hope one is a veggie burger, I love the salad buts its the only veg friendly item on the whole menu ",positive,0.8733723759651184,joy,0.990354061126709
AngiBoBangi,Lovin' the Golden Girls marathon on We today! I ain't embarrassed to admit it! ,positive,0.9881572127342224,joy,0.9921566247940063
hillzy,@jmvalentine i like the new pic lady ,positive,0.9543298482894897,joy,0.9895710945129395
AashishBansal,gosshhh......... tooooo hot ,negative,0.5005626082420349,anger,0.9565495848655701
MarcelaBoBela,night everyone. @wooosh254 have a nice trip back   om.g i still wanna smoke a cig...badlyyyyyyyyyy,positive,0.5908136367797852,sadness,0.824839174747467
doqtu84,"@baomoi em ?ï¿½y nï¿½o ph?i chuyï¿½n gia, la lï¿½n thï¿½ d? ??ng lï¿½m khï¿½ thay ",neutral,0.7858985662460327,joy,0.3358043134212494
MattBayliss,@snoofy Singing voice intact ,positive,0.6539794206619263,joy,0.8934724926948547
MINKOS,"@24exp No, not your kind..... the gyrating lady kind ",negative,0.7522380352020264,disgust,0.4473521113395691
cyazzie3,just washing my hands and twittering at the same time...man i got skills ,positive,0.7236602902412415,joy,0.8546695113182068
integralist,"I love starting a new website build, a fresh slate to work from! All the mistakes from the past resolved ",positive,0.9511664509773254,joy,0.9917164444923401
